M01,M02,M03,M04,M05,M06,M07,M08,M09,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,M021,M022,M023,M024,M025,M026,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M042,M043,M044,M045,M046,M047,M048,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M061,M062,M063,M064,M065,M066,M067,M068,M069,M070,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083,M084,M085,M086,M087,M088,M089,M090,M091,M092,M093,M094,M095,M096,M097,M098,M099,M0100
gene 772,0,0,0,24.9237301570673,0,0,25.7555998060744,22.9784881947814,28.729297454442,30.0131922373215,24.3174769216231,0,0,24.4577808750284,0,0,0,0,26.9645082899435,0,0,0,26.0951960597109,28.4357510701114,0,0,0,0,0,27.5322689529219,25.902889518753,28.5764669690071,25.6225068241559,24.8893833934311,0,24.4214135277629,0,26.0385139399069,24.2751324679894,24.6905348943504,26.6411531607638,25.7933191438724,26.0338578099635,0,0,23.7225839115395,27.1366298823239,0,26.0463337286329,0,22.3287592098204,0,26.1785365855464,25.0483185288426,30.0039425429501,0,22.599108619729,25.5372431013386,26.1775471599152,0,25.1573686335695,23.6615376556146,25.6120950080163,0,0,22.6503770307135,0,25.4473705743186,25.7461531101702,23.2260273774237,0,23.816654239582,0,0,0,31.1321940079356,25.2133433134652,0,0,0,0,0,24.9716541159278,0,27.9638235812026,0,24.1165894811124,26.8572048679843,27.3710323117433,0,24.3640664446721,28.7785506957631,0,0,25.1957302022285,27.5898609968921,0,25.6830377839487,27.8390481380024,0
gene 773,24.7655413628272,30.7800710932944,0,23.0289756551926,0,25.1872701564338,0,24.156846450566,0,29.8541790806986,27.6125477444749,26.6540382157056,27.1870156312525,0,0,27.8738904504532,26.729730725458,26.130846076421,26.2745971440834,24.3163687291998,0,28.0053411445578,0,0,25.636355486177,28.6755592925722,25.3702738117454,0,0,0,27.1462057011499,0,0,0,30.2016672338757,0,0,31.1107373537617,22.9027382319205,0,26.4158329739402,29.2191850847379,0,0,27.4540469711028,26.6683490984281,0,25.108829910791,28.502315656577,28.2302241062718,22.8169933903419,29.4817827924683,29.6689135597938,30.1286429708298,30.7313484641614,0,25.3854832788259,28.5484032449551,26.3640726372714,0,25.3257669683998,0,0,28.3063814615316,27.7022473366365,25.4090734151564,0,0,20.769377948399,26.9018697555225,0,0,28.1523965090995,29.8802071303462,29.5261167986702,0,0,28.2770096905805,0,24.1746357565918,0,28.3721913215174,25.3436025981749,26.4837920409435,23.930533733004,0,0,25.8475832677592,26.3476206823689,0,0,27.3107805492022,28.2645218336906,30.3268573664217,27.0406853803008,0,0,0,25.2235843053128,28.7076889179874
gene 774,0,28.8094277492255,27.9640644005744,0,24.9640430741923,0,0,0,0,0,0,24.9424484591908,27.7293883750454,0,19.935838321242,25.8685760095788,0,0,25.9778413008854,0,30.6042613243057,0,28.2492610773852,0,27.2283397410678,26.8732727447364,0,25.6373644370321,0,27.8152824396112,25.5540570804259,27.9388440076552,21.3834538573591,24.1170958766852,24.01875059705,24.7444180580249,25.9820975594256,0,23.9582538191772,0,0,23.237403212369,26.4034187136766,24.5401963877449,0,26.8335877989656,0,0,0,0,0,25.9023910558854,27.5012695585384,0,27.6188642914638,0,0,0,19.313264356707,27.3684514323015,24.9847065999148,33.0010950614615,23.8489814409282,0,28.0370899114651,22.9263628060802,0,26.4729608342959,0,0,0,0,0,0,24.8556877214163,24.4984239756021,27.3459531105217,23.3408867021153,0,26.1214549195147,24.9936858683934,22.4179785619682,21.4944918922392,0,0,0,0,0,25.484011910067,25.5267708709025,0,0,0,29.9964505112723,27.0406853803008,29.6426610192447,0,0,26.5238497165665,22.6658077835822
gene 775,0,0,0,11.801028446656,15.1169078757658,12.3184851698817,0,0,17.8147458642471,0,0,12.4712242295954,0,14.5474547800213,11.572395773306,0,18.7851584701316,0,0,0,0,0,0,5.5002250636476,0,0,0,7.92201582868006,0,0,0,0,13.4374799818876,0,0,12.8824693322393,0,0,17.1399489012226,0,0,17.1481154854316,0,16.0569664750049,12.2203107724288,8.58959638735503,0,0,0,12.5107914814877,21.2533778202374,0,0,0,16.2360116374302,0,0,16.8716535275516,0,16.7808891660534,10.9760222201874,0,0,0,0,0,0,0,0,0,0,0,0,14.9401035651731,0,12.249211987801,0,0,14.110454307609,10.5451836313991,14.0890775426321,0,14.0255647996249,11.6865536709112,4.59367462446127,8.36403084666972,10.3196193330847,12.6414283558174,0,0,0,0,8.59940651408548,9.99881683709073,0,0,13.8429662666863,0,10.6095398866266,0
gene 776,14.7285525933351,0,0,12.8163078906634,0,11.0650103413191,21.3021340196517,0,16.5076495996308,16.9446990294425,0,0,15.3525057161844,17.1091344082908,14.9518787409316,0,0,0,0,0,0,0,16.6787757005825,17.4353009428162,0,19.8551359426697,17.3020101408556,0,19.0183831468487,0,0,15.6491217811787,18.007189728601,0,21.3684065692309,11.8619487257856,0,17.784584833193,18.7721667430012,0,0,0,15.7991936264636,0,0,16.7793066729151,0,13.415918511145,14.1464876844938,0,12.9614433333143,19.5338034933576,0,20.5135058974073,22.4969728807702,26.1157507602904,0,0,18.0594458638895,10.587562266248,0,0,14.8008485535611,0,0,20.7192376005309,0,12.5345669329577,0,15.8636262877808,0,11.648150046604,10.4416688788295,12.3567725391405,19.8396441768538,0,14.4251847628175,20.3629902739173,15.7089254114383,16.7137206189861,14.8871063832163,11.672549038777,12.421346989897,13.5629282834674,0,0,16.9214772619765,16.9179076859537,21.4137939296696,16.7622790666124,0,15.2621005747307,15.2316450345719,4.99940841854536,0,0,21.9892971068102,0,0,15.1105385223881
gene 777,0,0,24.5944364316482,0,0,25.1872701564338,0,21.3012473624536,0,25.4170485441638,26.4745394128573,0,23.7053134770653,0,20.3717495868128,0,0,0,26.8319932707848,20.3036709996726,25.7721107098328,24.2223960458393,17.8232993301304,23.7715772307822,0,26.149508628352,0,0,0,24.7356710239051,25.3728729960958,0,23.2802561612087,20.9899772087071,20.2091672769343,0,0,0,0,24.1768756877475,26.9652016148557,0,24.138385219026,0,0,23.5864007580589,24.1928286123816,0,20.3800341891972,0,24.1258229382246,0,21.5141352397296,0,28.1286752028818,0,0,25.6933339493733,0,0,0,21.9254529693435,24.1726954663762,0,25.7527157031641,22.0636427226342,0,0,21.7383459131325,0,24.4283405746688,19.4751246588051,22.1777262583237,27.0743186531406,0,23.6932102194592,24.1525255207044,0,25.8148334620968,24.7834999880598,0,18.6024555067609,21.9202035851882,20.7285058598895,24.2794180528588,22.4168059122492,0,0,0,0,21.1562243346156,0,0,27.7696582666355,23.158195613566,25.654966759729,0,20.9786949918763,23.9964555012066,22.4062636815752
gene 778,46.2371120272569,56.4239070639405,54.0221909196705,0,0,0,0,44.9236508883071,0,0,0,48.3511828270953,47.2453083566774,42.3962752916595,0,45.0698009786064,49.1957792131605,0,0,51.0737084107766,0,46.7430343353213,0,55.2313853464414,44.8304014360878,52.0397636362752,43.0127362602371,0,57.1618320216493,45.8532283335334,0,48.2765012010316,0,42.7787620137425,0,48.6411785845023,46.9297168860145,55.447277725127,47.3440081976932,0,0,46.1557294524829,45.6441238120051,55.5942504323507,0,44.5118667953591,0,44.4429549584692,46.284399637604,46.5602747465083,50.0487096048532,54.9656550953164,0,0,54.8595874743661,0,0,0,42.2109864525961,49.2036879600255,49.0900719293785,0,50.7194211784741,55.2288980544628,0,51.8756429082218,51.9459610989229,0,44.1743128262461,50.8608243665466,0,48.5487669074958,0,49.7987607363237,45.6678157454132,0,0,0,54.6933770464763,54.7433384680043,47.6249789956842,53.2068702169221,47.8036671758152,0,51.0289469123093,0,48.3873607431395,0,43.4809542477392,45.3403001403559,47.0338387358676,46.1753839790892,47.9239173743533,0,45.9726599045777,55.425272104838,54.5565271596682,0,0,46.9988659462521
gene 779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene 780,13.7827582058946,16.7175119994129,15.1880605068129,20.3584691742238,0,13.3782830367222,0,25.5371923006863,0,15.0065961186608,17.2820046993588,0,16.5681362487451,0,0,18.0404952523748,0,16.6844068343567,15.7135523016103,18.1978815485427,6.06698457736643,0,15.3575201358385,0,14.7974322648591,0,0,19.0300565118857,0,0,9.66967357346237,0,16.1395791779969,13.8405952155299,0,16.4507768896278,11.1878729602395,0,0,0,0,0,15.1712162488094,17.7800293506611,0,0,0,13.415918511145,0,16.0775832144711,0,12.2569452783899,0,17.2656411929041,0,0,0,0,0,0,17.9978063561315,0,8.35618957614862,17.4406146988816,14.3321500015591,0,0,0,15.233333127619,0,0,0,14.6567352607388,0,7.40245494972512,13.3030500657888,19.5635392506943,0,12.1540837881058,0,0,0,0,12.6919844913688,0,24.5061674336782,0,0,0,0,0,0,12.5979028370245,17.2951115575972,17.08966398639,16.9166458190336,19.7238563003502,17.9111026844432,12.3172943682932,0
gene 781,0,0,0,0,14.1461752437741,0,0,0,0,16.9446990294425,0,0,9.24312945834845,16.6732457711438,0,14.2149830696308,14.4386820693896,12.0304092455395,20.4438028828297,12.3552551202991,0,0,15.3575201358385,0,0,0,11.434489683899,0,0,15.5440316816682,0,0,0,0,0,9.17765632768466,0,0,14.2703671335338,15.4054767198218,0,0,17.3881562780977,0,10.9768257384164,0,0,13.415918511145,20.031084751184,11.2377484091315,0,0,20.4937523048555,0,17.0145549761452,13.8056723985653,6.92829000459425,14.1186861989416,0,10.587562266248,0,0,20.073017183637,0,17.6611416279727,9.75498641865231,0,12.5345669329577,0,0,0,0,0,0,0,9.47728408778365,0,11.8203498032317,14.110454307609,0,7.44355319160813,0,14.0255647996249,16.729599504814,0,0,0,11.3550922501542,0,10.856684467768,19.1166345612018,0,21.7024857311709,0,13.3827766117084,0,12.7463572265046,17.9111026844432,14.8923720107438,0
gene 782,23.3442035503356,11.1450079996086,18.7341674469802,0,19.6867017381698,21.5567656610815,17.4649647826381,0,19.8771907495974,20.8841172120552,0,16.913563932213,0,13.8817997552426,0,0,16.0838739072685,0,0,22.9775466759293,0,15.4986145097968,13.7948064860723,22.9355260064638,0,21.5389815288127,0,23.4939046393385,0,0,0,0,20.3786321447938,0,13.8800785301408,0,9.63670923735663,15.3241616282327,11.6369831762343,20.0137280909098,0,18.2118953501849,0,15.0258679556397,20.4317487936015,16.7793066729151,17.4094564688649,0,12.1893800604434,12.5107914814877,0,20.6236120508945,0,4.53481263143526,0,0,17.867380417076,0,0,0,0,0,0,14.1531907307658,13.1967889124568,16.8733542280315,17.8272488816509,0,0,0,21.0904785477156,14.2840610039721,12.1224021636326,0,0,0,16.2881983573938,0,0,14.8020365858048,0,19.6403033180876,15.3065079820474,15.0183575045976,0,16.7280616933395,15.3751606226659,16.2454642970565,13.9729078441178,0,0,0,0,11.6082668648369,9.53408242510336,19.1315380873752,19.7238563003502,16.2743521998038,0,17.0889576074563
gene 783,0,0,0,0,0,0,9.1743297592017,11.580279370537,0,0,0,10.3147933625414,0,6.9408998776213,9.96791916062103,0,0,0,0,0,0,4.88926851668254,0,0,0,0,6.45562740267259,0,5.7251037962318,4.90359603921093,9.66967357346237,7.46652861949676,0,0,0,0,9.63670923735663,0,0,0,11.7067075664253,0,4.56699116159641,0,4.72746152759259,0,0,0,7.47388416561209,0,0,0,0,4.53481263143526,0,0,0,0,11.1951630606812,0,12.2194162294431,0,0,0,0,12.6081370436302,4.97278531590352,0,0,0,0,0,0,0,4.67042907725389,0,0,0,15.7089254114383,0,7.44355319160813,0,0,11.6865536709112,0,0,0,4.89037204690228,0,0,0,7.63105028736536,5.42562143279274,0,7.55558156128672,0,0,4.70434279207243,12.3172943682932,0
gene 784,0,25.8779071920356,0,22.1779510924514,0,0,22.5087162082191,22.5981975138781,24.618876268128,0,26.9233912945505,21.3559036348306,0,0,0,21.4341188732587,0,26.3994538642817,22.234257708724,25.935728420017,0,19.984703382835,0,0,21.4029265709665,0,20.3652370315869,0,25.1464731514058,25.9174773860496,21.2361378546511,22.8852443616727,0,18.8704960794799,23.5090374264618,22.060125659924,23.4074751653245,28.4989371448672,20.0754675192278,0,20.4861838279636,23.237403212369,0,24.211560892005,20.7645116331612,22.0292354360361,21.3775317106344,24.1142970434091,0,0,20.6565568592072,0,0,24.4531491615256,0,9.42383749830486,21.2355189196824,0,23.921885426416,22.8793414074333,0,22.8330063410549,24.1726954663762,0,22.0643714356139,25.596730809857,0,22.7925845132899,21.1076396044039,23.2260273774237,26.0551570817186,19.4751246588051,23.6167680490087,25.8530685288818,0,21.4355408731213,27.3459531105217,0,25.8148334620968,16.7137206189861,24.0889553879479,0,0,0,0,0,0,0,19.9396876299542,21.7133689355359,0,22.0750203192619,0,21.9589887003636,0,0,0,0,23.6562588148081,0
gene 785,21.8936577104937,0,0,16.8934730645942,0,0,0,13.4395907491575,0,0,17.2820046993588,0,18.8904740989328,10.1682345306695,0,20.4787115656618,19.0911040226756,18.6159903552692,23.6512529060975,0,20.1540865188019,14.6678055500476,15.3575201358385,25.218325662351,19.4655024110382,22.6404402273188,0,0,19.0183831468487,16.9636551830708,21.8706837522021,21.3098447386602,18.9037668332122,0,9.8883674601198,16.9806819972067,0,0,0,0,22.0006916376328,17.7004829536703,0,0,21.384965114941,0,24.9318022472913,0,22.1649041947962,0,11.1643796049103,21.1151160199634,23.1926605862232,24.6070939511351,0,0,21.0142189735556,0,16.0261613192661,0,0,17.0613186433224,0,18.0734746564077,0,0,14.9183559477106,0,0,0,0,0,23.6167680490087,16.8696189581432,19.4753389767042,0,25.6917724393838,13.1593915651566,26.2645380957148,0,20.297326687516,0,0,0,18.77647433228,23.5329375931139,22.2220906750028,19.1061485590693,15.8023772248247,0,16.7664932266234,0,19.4506493796709,23.2165337296738,0,14.9817515818705,0,23.5217139603622,8.40786143510424,0
gene 786,14.7285525933351,18.5114575958221,11.755194799206,0,7.98657736998167,17.0839257387274,17.4649647826381,16.0601429535894,16.5076495996308,16.036372174483,15.2812362083344,0,15.3525057161844,12.294025521792,20.3717495868128,0,0,0,15.7135523016103,0,0,0,9.41642035912836,0,0,0,0,4.9982354945783,0,0,14.5045103601936,0,11.9005262112,15.6527409363815,7.83634580882059,0,0,16.6425472560718,14.2703671335338,15.4054767198218,0,18.6880089007807,0,12.4277071923261,14.9856984896724,16.3518210419422,10.0649230209226,0,12.1893800604434,0,14.4297513112546,18.9242247824864,18.8484497193465,0,0,0,13.1137929158107,17.9182831308424,16.4891982651318,0,0,0,20.073017183637,15.9810762775778,11.8539417610828,16.8733542280315,0,0,0,10.5757508585206,17.2138230091738,0,16.5496536178918,20.261875831226,0,14.2159261316755,0,5.09074756847935,24.8396829266628,20.0746284015043,0,0,15.3065079820474,0,0,12.2530837168391,0,20.7739459690116,14.6429316509152,19.1118297069117,18.2721171268185,0,8.59940651408548,0,7.55558156128672,0,0,0,0,11.0682694095434
gene 787,16.309064218942,0,17.5140189143482,18.660334627983,14.1461752437741,0,0,14.200831574969,0,16.036372174483,0,0,0,0,0,19.7584710990443,0,20.4418346949327,13.2794922517523,12.3552551202991,0,15.4986145097968,18.8328407182567,0,18.2376393537474,17.0698316580205,0,12.9202513232584,14.7991786259956,14.7107881176328,16.0609801560373,14.9330572389935,0,0,0,11.8619487257856,0,0,0,18.5652720263918,11.7067075664253,11.1065851070931,0,15.0258679556397,16.9477723000213,0,0,18.6477913389788,0,20.9174180198106,0,0,0,0,21.3579030481238,0,0,0,0,0,0,0,0,0,17.6611416279727,19.5099728373046,0,0,20.4137621189212,0,18.2816790268302,0,19.8775697001536,15.9653167981585,15.5148295669086,19.3690232723944,0,17.6110931008983,14.110454307609,20.0746284015043,0,0,0,0,16.4681512692079,0,11.4886542165015,0,18.7247015771139,0,0,21.1475004083978,0,14.0351138311796,20.9383581729952,0,0,0,0,18.6235386707374
gene 788,0,0,8.02416878732743,0,0,0,0,0,0,5.34545739149432,0,8.88467940523519,7.32500679039667,0,0,0,0,9.30799517763464,4.73025058121947,0,9.61594304757938,0,5.94109977671011,0,0,0,6.45562740267259,4.9982354945783,0,0,0,0,0,4.36622166430829,0,0,7.63691138578172,0,0,6.59843282595509,10.5154845339265,0,9.13398232319281,0,4.72746152759259,0,10.0649230209226,0,0,0,0,0,9.64882392178211,4.53481263143526,0,0,4.37126430527024,10.9275247160737,10.0559925454195,5.29378113312401,0,0,0,0,8.09157407519121,0,4.97278531590352,4.84903240548392,11.1582148321185,0,16.6110645741993,7.14203050198605,12.1224021636326,0,4.67042907725389,0,0,0,12.1540837881058,5.27259181569954,0,0,7.01278239981243,0,0,0,0,0,6.98645392205889,0,0,0,0,0,0,0,0,4.70434279207243,0,0
gene 789,0,0,0,0,7.98657736998167,0,7.27048431879242,11.580279370537,13.9505823218901,0,0,0,14.6500135807934,11.3201201269731,4.98395958031051,0,4.34647640074196,0,0,11.0980387434325,0,12.6385757715809,0,11.0004501272952,0,0,9.4573232045364,0,13.2932793506169,0,0,0,0,6.92029760776496,4.9441837300599,0,0,9.39596668383505,0,0,0,4.78334584587208,14.4770194645105,0,0,0,7.97626278040369,8.94394567409666,0,0,0,0,0,0,0,0,0,0,0,0,7.49230075831572,0,5.27216863007583,0,5.10521483726558,9.75498641865231,7.88167824984389,7.68553452747372,4.80558155814028,16.7621685277247,0,10.4628855695693,0,0,0,12.249211987801,0,0,0,0,14.8871063832163,12.994847523274,0,0,0,0,0,9.78074409380455,0,0,4.67689500887405,4.81465667729883,0,7.92387486918406,7.55558156128672,0,0,14.1130283762173,5.30476994331328,0
gene 790,0,0,15.1880605068129,12.8163078906634,0,17.6342255553979,11.8576491983933,0,0,0,11.193303204523,0,0,16.2050405451891,4.98395958031051,0,0,0,0,12.3552551202991,15.6829276249458,0,9.41642035912836,11.0004501272952,9.33614029235791,12.3083225335634,14.6017222153073,9.99647098915659,0,9.80719207842187,0,0,10.9577929577406,8.73244332861659,7.83634580882059,0,7.63691138578172,11.8563898887953,0,0,9.05754537109095,0,11.8055008938517,18.5159925076769,12.2203107724288,0,0,0,0,4.83983480533951,0,0,4.82441196089106,0,8.11800581871508,0,11.2995543098645,0,0,8.3904445830267,0,0,0,11.7059267896125,0,19.9365722515715,0,15.3710690549474,0,0,0,0,5.22083443941473,0,7.40245494972512,0,0,0,9.63188351738535,0,0,11.672549038777,0,0,4.59367462446127,10.5542318419068,12.4770591269759,4.89037204690228,14.6429316509152,0,9.35379001774811,14.4439700318965,0,0,4.76704121255168,0,7.81539315141698,0,5.30476994331328,0
gene 791,7.78140118344516,0,17.5140189143482,9.13052196568709,10.0779385838438,12.3184851698817,0,0,0,0,0,0,0,14.5474547800213,0,0,0,4.65399758881732,9.46050116243895,0,9.61594304757938,0,5.94109977671011,0,0,0,0,0,14.7991786259956,12.6756118800451,0,7.46652861949676,10.9577929577406,6.92029760776496,0,10.6549290362359,11.1878729602395,0,14.2703671335338,14.402124429554,0,0,9.13398232319281,8.48322991273985,14.1823845827778,0,15.9525255608074,0,0,0,17.6951230175988,12.2569452783899,12.470924006934,0,5.12189141069356,0,0,9.41245746596106,0,16.7808891660534,10.9760222201874,0,12.2415964631569,0,0,0,4.97278531590352,15.3710690549474,14.4167446744208,0,4.80167449609616,14.2840610039721,0,0,7.40245494972512,7.5105699439092,13.2824536665736,5.09074756847935,6.07704189405292,10.5451836313991,10.9046083257613,0,7.01278239981243,10.4973814101085,0,0,0,7.75105630891507,0,0,0,0,12.5979028370245,0,13.3827766117084,0,0,7.45620691597266,0,0
gene 792,22.7990933756607,24.8502005317101,25.7562311530241,23.416515627221,28.998701401867,29.7741272437719,26.0203503108496,27.3653562601061,22.16024322961,28.4481398718169,0,0,23.312993942081,0,26.1554586074023,29.0425514382828,20.8950547187141,23.0568176830681,0,0,22.4505106994363,23.9911057039144,27.5896129721446,23.3645573780007,23.1265358948269,0,0,27.287524896496,0,0,0,27.596099423606,0,0,31.3453832352824,24.4214135277629,20.8245821975961,29.9041517159302,0,0,27.7581295091182,30.3256951747503,0,0,23.1971365108451,25.4713200045409,0,24.4144299042688,25.4274506707403,0,31.3423760355643,0,0,28.6687593797206,26.0574322288229,0,25.9248204276222,0,27.1407021068928,0,0,25.1293763431093,0,0,0,26.1314235211365,24.8639265795177,22.2326317439256,26.3915479597374,0,26.0551570817186,22.7306429319968,26.5608012108426,0,22.9172845166337,26.1741829170131,0,27.623744105925,0,0,30.7102385177623,27.1076824853571,24.9716541159278,0,26.5576854109008,32.9710377541559,0,27.458020073128,24.3476492813371,26.1137180639469,0,25.7947735330103,0,26.958397118909,25.8672277158816,0,0,28.5369629591986,0,27.0395676888984
gene 793,0,0,0,22.1779510924514,0,0,0,23.6778809220658,0,27.1948158487144,0,0,26.3449511421448,17.8999000428763,19.935838321242,22.5302151137509,0,0,0,22.4665278041822,29.1661481700501,0,0,0,25.009428569359,20.9140594860733,0,0,23.4011490293987,21.8672512222819,0,28.9705673475286,0,19.4708669437956,0,0,0,0,0,0,0,0,0,24.211560892005,22.7265854435102,0,20.569999424033,16.5482659046618,23.5774794741564,23.0128700284447,15.6711880177822,0,0,0,0,0,20.2995228011706,23.3155810247688,0,0,0,17.0613186433224,0,0,26.595378616252,0,24.1576965575089,17.943552107806,26.3915479597374,0,22.0154975052701,20.6603891358398,0,0,24.5100732541076,0,24.701893738571,21.6251266601395,20.1874962016619,18.9020439408921,19.196193641001,22.4179785619682,17.6982922854556,24.8285365629525,0,23.1787682016268,0,0,0,23.983088616512,24.3640664446721,15.2621005747307,22.1770259972317,22.9221001248202,22.4071898534934,0,0,26.8168224996805,19.0174013217307,0
gene 794,30.8582923835926,0,0,27.0753637666693,0,33.0280168804365,31.2852854089835,0,32.3391688556094,32.6528572086088,0,0,30.5703097092843,29.5223687371844,0,0,29.2427474818281,0,0,29.9531410893354,34.9148137201046,32.1217881849628,34.0301469336188,35.5283276857467,0,33.6452481545929,0,31.0363102140154,35.8780034143067,33.6894932268837,0,0,28.9649826863416,27.4434593368878,31.5193662349557,0,31.7286844791733,0,29.8440350432942,0,30.4692223851485,30.4103699712057,30.4729075631958,0,0,0,0,29.2429405804205,29.5510062064306,31.1020598281339,0,33.7436310046019,0,0,0,0,0,0,0,30.1768802304061,29.7118220710421,0,35.7524719509047,0,0,0,29.6089399802988,0,0,31.6071116412859,0,26.9343378869351,34.6864732060946,33.7392379162865,0,0,0,30.770484666055,0,0,0,0,0,31.1713062837743,31.8375522363689,0,0,26.8572048679843,30.9543280217355,0,27.7374358529909,32.0570023742986,0,0,0,0,30.9012992984089,28.9305185347101,0,29.1183842132223
