M01,M02,M03,M04,M05,M06,M07,M08,M09,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,M021,M022,M023,M024,M025,M026,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M042,M043,M044,M045,M046,M047,M048,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M061,M062,M063,M064,M065,M066,M067,M068,M069,M070,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083,M084,M085,M086,M087,M088,M089,M090,M091,M092,M093,M094,M095,M096,M097,M098,M099,M0100
gene 781,0,0,0,0,0.845098040014257,0,0,0,0,0.954242509439325,0,0,0.602059991327962,1.14612803567824,0,0.903089986991944,1,0.778151250383644,1.30102999566398,0.778151250383644,0,0,0.778151250383644,0,0,0,0.845098040014257,0,0,0.954242509439325,0,0,0,0,0,0.602059991327962,0,0,0.954242509439325,1.11394335230684,0,0,1.14612803567824,0,0.698970004336019,0,0,0.903089986991944,1.27875360095283,0.698970004336019,0,0,1.27875360095283,0,1,0.698970004336019,0.477121254719662,0.903089986991944,0,0.602059991327962,0,0,1.14612803567824,0,1.04139268515822,0.602059991327962,0,0.778151250383644,0,0,0,0,0,0,0,0.602059991327962,0,0.698970004336019,0.698970004336019,0,0.477121254719662,0,0.954242509439325,1.11394335230684,0,0,0,0.698970004336019,0,0.698970004336019,1.23044892137827,0,1.20411998265592,0,0.845098040014257,0,0.778151250383644,1.14612803567824,0.845098040014257,0
gene 782,1.43136376415899,0.602059991327962,1.11394335230684,0,1.17609125905568,1.36172783601759,1.14612803567824,0,1.20411998265592,1.17609125905568,0,1.14612803567824,0,0.954242509439325,0,0,1.11394335230684,0,0,1.44715803134222,0,0.954242509439325,0.698970004336019,1.25527250510331,0,1.36172783601759,0,1.41497334797082,0,0,0,0,1.44715803134222,0,0.845098040014257,0,0.602059991327962,0.778151250383644,0.778151250383644,1.44715803134222,0,1.14612803567824,0,0.845098040014257,1.30102999566398,1.17609125905568,1.04139268515822,0,0.778151250383644,0.778151250383644,0,1.17609125905568,0,0.301029995663981,0,0,1.23044892137827,0,0,0,0,0,0,0.845098040014257,0.778151250383644,1.04139268515822,1.07918124604762,0,0,0,1.32221929473392,0.954242509439325,0.698970004336019,0,0,0,0.954242509439325,0,0,0.845098040014257,0,1.17609125905568,1.04139268515822,1,0,0.954242509439325,1.04139268515822,1,0.954242509439325,0,0,0,0,0.698970004336019,0.602059991327962,1.07918124604762,1.20411998265592,1.04139268515822,0,1.07918124604762
gene 783,0,0,0,0,0,0,0.602059991327962,0.778151250383644,0,0,0,0.698970004336019,0,0.477121254719662,0.602059991327962,0,0,0,0,0,0,0.301029995663981,0,0,0,0,0.477121254719662,0,0.301029995663981,0.301029995663981,0.602059991327962,0.477121254719662,0,0,0,0,0.602059991327962,0,0,0,0.778151250383644,0,0.301029995663981,0,0.301029995663981,0,0,0,0.477121254719662,0,0,0,0,0.301029995663981,0,0,0,0,0.778151250383644,0,0.778151250383644,0,0,0,0,0.778151250383644,0.301029995663981,0,0,0,0,0,0,0,0.301029995663981,0,0,0,0.778151250383644,0,0.477121254719662,0,0,0.778151250383644,0,0,0,0.301029995663981,0,0,0,0.477121254719662,0.301029995663981,0,0.477121254719662,0,0,0.301029995663981,0.698970004336019,0
gene 784,0,1.39794000867204,0,1.46239799789896,0,0,1.47712125471966,1.51851393987789,1.49136169383427,0,1.68124123737559,1.44715803134222,0,0,0,1.36172783601759,0,1.70757017609794,1.41497334797082,1.63346845557959,0,1.23044892137827,0,0,1.38021124171161,0,1.50514997831991,0,1.32221929473392,1.5910646070265,1.32221929473392,1.46239799789896,0,1.30102999566398,1.43136376415899,1.44715803134222,1.46239799789896,1.44715803134222,1.34242268082221,0,1.36172783601759,1.46239799789896,0,1.36172783601759,1.32221929473392,1.54406804435028,1.27875360095283,1.6232492903979,0,0,1.11394335230684,0,0,1.6232492903979,0,0.477121254719662,1.46239799789896,0,1.66275783168157,1.30102999566398,0,1.04139268515822,1.38021124171161,0,1.30102999566398,1.57978359661681,0,1.41497334797082,1.32221929473392,1.32221929473392,1.63346845557959,1.30102999566398,1.36172783601759,1.46239799789896,0,1.36172783601759,1.60205999132796,0,1.27875360095283,0.954242509439325,1.54406804435028,0,0,0,0,0,0,0,1.36172783601759,1.39794000867204,0,1.38021124171161,0,1.32221929473392,0,0,0,0,1.34242268082221,0
gene 785,1.34242268082221,0,0,1.11394335230684,0,0,0,0.903089986991944,0,0,1.07918124604762,0,1.23044892137827,0.698970004336019,0,1.30102999566398,1.32221929473392,1.20411998265592,1.50514997831991,0,1,0.903089986991944,0.778151250383644,1.38021124171161,1.25527250510331,1.43136376415899,0,0,1,1.04139268515822,1.36172783601759,1.36172783601759,1.34242268082221,0,0.602059991327962,1.11394335230684,0,0,0,0,1.46239799789896,1.11394335230684,0,0,1.36172783601759,0,1.49136169383427,0,1.41497334797082,0,0.602059991327962,1.20411998265592,1.44715803134222,1.63346845557959,0,0,1.44715803134222,0,1.11394335230684,0,0,0.778151250383644,0,1.07918124604762,0,0,0.903089986991944,0,0,0,0,0,1.36172783601759,0.954242509439325,1.25527250510331,0,1.50514997831991,0.778151250383644,1.30102999566398,0,1.30102999566398,0,0,0,1.23044892137827,1.34242268082221,1.50514997831991,1.17609125905568,1.07918124604762,0,1.07918124604762,0,1.07918124604762,1.39794000867204,0,0.845098040014257,0,1.50514997831991,0.477121254719662,0
gene 786,0.903089986991944,1,0.698970004336019,0,0.477121254719662,1.07918124604762,1.14612803567824,1.07918124604762,1,0.903089986991944,0.954242509439325,0,1,0.845098040014257,1.23044892137827,0,0,0,1,0,0,0,0.477121254719662,0,0,0,0,0.301029995663981,0,0,0.903089986991944,0,0.845098040014257,1.07918124604762,0.477121254719662,0,0,0.845098040014257,0.954242509439325,1.11394335230684,0,1.17609125905568,0,0.698970004336019,0.954242509439325,1.14612803567824,0.602059991327962,0,0.778151250383644,0,0.778151250383644,1.07918124604762,1.17609125905568,0,0,0,0.903089986991944,1.14612803567824,1.14612803567824,0,0,0,1.14612803567824,0.954242509439325,0.698970004336019,1.04139268515822,0,0,0,0.602059991327962,1.07918124604762,0,0.954242509439325,1.14612803567824,0,0.903089986991944,0,0.301029995663981,1.23044892137827,1.14612803567824,0,0,1.04139268515822,0,0,0.698970004336019,0,1.27875360095283,1,1.23044892137827,1.17609125905568,0,0.477121254719662,0,0.477121254719662,0,0,0,0,0.698970004336019
gene 787,1,0,1.04139268515822,1.23044892137827,0.845098040014257,0,0,0.954242509439325,0,0.903089986991944,0,0,0,0,0,1.25527250510331,0,1.32221929473392,0.845098040014257,0.778151250383644,0,0.954242509439325,0.954242509439325,0,1.17609125905568,1.07918124604762,0,0.778151250383644,0.778151250383644,0.903089986991944,1,0.954242509439325,0,0,0,0.778151250383644,0,0,0,1.34242268082221,0.778151250383644,0.698970004336019,0,0.845098040014257,1.07918124604762,0,0,1.25527250510331,0,1.30102999566398,0,0,0,0,1.25527250510331,0,0,0,0,0,0,0,0,0,1.04139268515822,1.20411998265592,0,0,1.27875360095283,0,1.14612803567824,0,1.14612803567824,0.903089986991944,1,1.23044892137827,0,1.04139268515822,0.698970004336019,1.14612803567824,0,0,0,0,1.07918124604762,0,0.778151250383644,0,1.27875360095283,0,0,1.32221929473392,0,0.845098040014257,1.32221929473392,0,0,0,0,1.17609125905568
gene 788,0,0,0.477121254719662,0,0,0,0,0,0,0.301029995663981,0,0.602059991327962,0.477121254719662,0,0,0,0,0.602059991327962,0.301029995663981,0,0.477121254719662,0,0.301029995663981,0,0,0,0.477121254719662,0.301029995663981,0,0,0,0,0,0.301029995663981,0,0,0.477121254719662,0,0,0.477121254719662,0.698970004336019,0,0.602059991327962,0,0.301029995663981,0,0.602059991327962,0,0,0,0,0,0.602059991327962,0.301029995663981,0,0,0.301029995663981,0.698970004336019,0.698970004336019,0.301029995663981,0,0,0,0,0.477121254719662,0,0.301029995663981,0.301029995663981,0.698970004336019,0,1.04139268515822,0.477121254719662,0.698970004336019,0,0.301029995663981,0,0,0,0.602059991327962,0.301029995663981,0,0,0.477121254719662,0,0,0,0,0,0.477121254719662,0,0,0,0,0,0,0,0,0.301029995663981,0,0
gene 789,0,0,0,0,0.477121254719662,0,0.477121254719662,0.778151250383644,0.845098040014257,0,0,0,0.954242509439325,0.778151250383644,0.301029995663981,0,0.301029995663981,0,0,0.698970004336019,0,0.778151250383644,0,0.602059991327962,0,0,0.698970004336019,0,0.698970004336019,0,0,0,0,0.477121254719662,0.301029995663981,0,0,0.477121254719662,0,0,0,0.301029995663981,0.954242509439325,0,0,0,0.477121254719662,0.602059991327962,0,0,0,0,0,0,0,0,0,0,0,0,0.477121254719662,0,0.301029995663981,0,0.301029995663981,0.602059991327962,0.477121254719662,0.477121254719662,0.301029995663981,0.954242509439325,0,0.698970004336019,0,0,0,0.778151250383644,0,0,0,0,0.954242509439325,0.778151250383644,0,0,0,0,0,0.602059991327962,0,0,0.301029995663981,0.301029995663981,0,0.477121254719662,0.477121254719662,0,0,0.903089986991944,0.301029995663981,0
gene 790,0,0,0.903089986991944,0.845098040014257,0,1.11394335230684,0.778151250383644,0,0,0,0.698970004336019,0,0,1.11394335230684,0.301029995663981,0,0,0,0,0.778151250383644,0.778151250383644,0,0.477121254719662,0.602059991327962,0.602059991327962,0.778151250383644,1.07918124604762,0.602059991327962,0,0.602059991327962,0,0,0.778151250383644,0.602059991327962,0.477121254719662,0,0.477121254719662,0.602059991327962,0,0,0.602059991327962,0,0.778151250383644,1.04139268515822,0.778151250383644,0,0,0,0,0.301029995663981,0,0,0.301029995663981,0,0.477121254719662,0,0.778151250383644,0,0,0.477121254719662,0,0,0,0.698970004336019,0,1.23044892137827,0,0.954242509439325,0,0,0,0,0.301029995663981,0,0.477121254719662,0,0,0,0.477121254719662,0,0,0.698970004336019,0,0,0.301029995663981,0.602059991327962,0.845098040014257,0.301029995663981,1,0,0.602059991327962,0.903089986991944,0,0,0.301029995663981,0,0.477121254719662,0,0.301029995663981,0
gene 791,0.477121254719662,0,1.04139268515822,0.602059991327962,0.602059991327962,0.778151250383644,0,0,0,0,0,0,0,1,0,0,0,0.301029995663981,0.602059991327962,0,0.477121254719662,0,0.301029995663981,0,0,0,0,0,0.778151250383644,0.778151250383644,0,0.477121254719662,0.778151250383644,0.477121254719662,0,0.698970004336019,0.698970004336019,0,0.954242509439325,1.04139268515822,0,0,0.602059991327962,0.477121254719662,0.903089986991944,0,0.954242509439325,0,0,0,0.954242509439325,0.698970004336019,0.778151250383644,0,0.301029995663981,0,0,0.602059991327962,0,0.954242509439325,0.698970004336019,0,0.698970004336019,0,0,0,0.301029995663981,0.954242509439325,0.903089986991944,0,0.301029995663981,0.954242509439325,0,0,0.477121254719662,0.477121254719662,0.778151250383644,0.301029995663981,0.301029995663981,0.602059991327962,0.698970004336019,0,0.477121254719662,0.698970004336019,0,0,0,0.477121254719662,0,0,0,0,0.698970004336019,0,0.845098040014257,0,0,0.477121254719662,0,0
gene 792,1.39794000867204,1.34242268082221,1.53147891704226,1.54406804435028,1.73239375982297,1.88081359228079,1.70757017609794,1.83884909073726,1.34242268082221,1.60205999132796,0,0,1.51851393987789,0,1.57978359661681,1.84509804001426,1.44715803134222,1.49136169383427,0,0,1.11394335230684,1.47712125471966,1.39794000867204,1.27875360095283,1.49136169383427,0,0,1.64345267648619,0,0,0,1.76342799356294,0,0,1.90848501887865,1.60205999132796,1.30102999566398,1.51851393987789,0,0,1.84509804001426,1.90848501887865,0,0,1.47712125471966,1.78532983501077,0,1.64345267648619,1.6232492903979,0,1.69019608002851,0,0,1.90308998699194,1.53147891704226,0,1.78532983501077,0,1.88649072517248,0,0,1.14612803567824,0,0,0,1.61278385671974,1.50514997831991,1.38021124171161,1.65321251377534,0,1.63346845557959,1.51851393987789,1.53147891704226,0,1.47712125471966,1.66275783168157,0,1.63346845557959,0,0,1.96848294855394,1.6232492903979,1.69897000433602,0,1.74036268949424,1.88081359228079,0,1.69019608002851,1.66275783168157,1.68124123737559,0,1.61278385671974,0,1.6232492903979,1.63346845557959,0,0,1.82607480270083,0,1.70757017609794
gene 793,0,0,0,1.46239799789896,0,0,0,1.5910646070265,0,1.53147891704226,0,0,1.7160033436348,1.23044892137827,1.20411998265592,1.43136376415899,0,0,0,1.41497334797082,1.44715803134222,0,0,0,1.61278385671974,1.32221929473392,0,0,1.23044892137827,1.34242268082221,0,1.85125834871908,0,1.34242268082221,0,0,0,0,0,0,0,0,0,1.36172783601759,1.44715803134222,0,1.23044892137827,1.11394335230684,1.50514997831991,1.43136376415899,0.845098040014257,0,0,0,0,0,1.39794000867204,1.49136169383427,0,0,0,0.778151250383644,0,0,1.56820172406699,0,1.46239799789896,1.11394335230684,1.65321251377534,0,1.38021124171161,1.38021124171161,0,0,1.57978359661681,0,1.44715803134222,1.27875360095283,1,1.07918124604762,1.23044892137827,1.34242268082221,1.20411998265592,1.65321251377534,0,1.32221929473392,0,0,0,1.54406804435028,1.56820172406699,0.954242509439325,1.23044892137827,1.38021124171161,1.41497334797082,0,0,1.7160033436348,1.07918124604762,0
gene 794,1.89209460269048,0,0,1.78532983501077,0,2.08635983067475,2.05307844348342,0,1.95904139232109,1.83884909073726,0,0,1.99122607569249,2.02938377768521,0,0,2.02530586526477,0,0,1.88649072517248,1.73239375982297,1.97772360528885,1.72427586960079,1.94448267215017,0,2.12710479836481,0,1.86923171973098,1.88649072517248,2.06818586174616,0,0,2.05690485133647,1.89209460269048,1.91907809237607,0,1.98227123303957,0,1.99563519459755,0,2.02530586526477,1.91381385238372,2.00860017176192,0,0,0,0,1.96848294855394,1.88649072517248,1.93449845124357,0,1.92427928606188,0,0,0,0,0,0,0,1.7160033436348,1.89209460269048,0,2.04139268515822,0,0,0,1.79239168949825,0,0,1.79934054945358,0,1.79934054945358,2,1.90848501887865,0,0,0,1.81954393554187,0,0,0,0,0,2.07554696139253,2.08635983067475,0,0,1.65321251377534,2.11394335230684,0,1.78532983501077,2.00432137378264,0,0,0,0,1.88649072517248,1.85125834871908,0,1.83884909073726
gene 795,1.98677173426624,1.68124123737559,0,1.90848501887865,1.81291335664286,1.97772360528885,0,2.02118929906994,1.79934054945358,1.81291335664286,1.86332286012046,1.91381385238372,1.91381385238372,1.76342799356294,1.7481880270062,1.88649072517248,2.02118929906994,0,1.83250891270624,1.97772360528885,1.49136169383427,0,0,1.75587485567249,1.78532983501077,1.81291335664286,0,0,0,1.81291335664286,1.73239375982297,2.02530586526477,0,0,1.83250891270624,1.8750612633917,1.7481880270062,1.74036268949424,1.79239168949825,2.08278537031645,2.05690485133647,2.07188200730613,1.92427928606188,1.7160033436348,1.65321251377534,2.00432137378264,0,2.05307844348342,1.86332286012046,0,0,0,1.94939000664491,0,1.77085201164214,0,0,0,2.14301480025409,0,1.83250891270624,1.64345267648619,1.60205999132796,1.81291335664286,0,0,1.57978359661681,1.8750612633917,1.85125834871908,1.70757017609794,1.80617997398389,1.94939000664491,0,1.69019608002851,1.67209785793572,1.85733249643127,0,0,0,0,1.92427928606188,0,1.94448267215017,0,0,1.81291335664286,1.91907809237607,1.81291335664286,1.70757017609794,0,1.79239168949825,1.80617997398389,1.60205999132796,0,0,0,0,1.81954393554187,0,0
gene 796,1.64345267648619,0,1.72427586960079,1.63346845557959,0,1.7481880270062,1.77085201164214,0,1.56820172406699,1.68124123737559,1.7160033436348,1.7481880270062,0,0,0,1.57978359661681,1.75587485567249,0,1.73239375982297,0,1.41497334797082,1.75587485567249,0,0,1.54406804435028,0,1.78532983501077,1.51851393987789,0,0,1.44715803134222,1.78532983501077,0,0,1.85125834871908,1.65321251377534,0,0,0,0,0,1.69019608002851,0,0,0,1.80617997398389,0,1.77085201164214,0,1.57978359661681,1.65321251377534,0,1.30102999566398,0,0,1.20411998265592,0,0,0,1.73239375982297,1.43136376415899,0,0,1.65321251377534,0,0,1.56820172406699,0,0,0,0,1.30102999566398,1.50514997831991,0,1.43136376415899,0,0,1.46239799789896,0,1.41497334797082,1.60205999132796,0,0,0,1.91907809237607,0,0,1.44715803134222,1.7160033436348,0,1.77815125038364,0,1.55630250076729,1.50514997831991,1.78532983501077,1.43136376415899,0,0,0,0
gene 797,1.27875360095283,1.30102999566398,1.46239799789896,0,1.20411998265592,0,0,1.43136376415899,1.32221929473392,0,0,1.5910646070265,0,1.30102999566398,1.32221929473392,1.34242268082221,1.34242268082221,1.51851393987789,0,0,1.07918124604762,0,1.20411998265592,0,0,1.34242268082221,0,1.41497334797082,1.11394335230684,0,1.32221929473392,1.11394335230684,0,1.20411998265592,1.53147891704226,0,0.778151250383644,1.30102999566398,1.30102999566398,1.64345267648619,0,0,1.17609125905568,0,0,0,1.43136376415899,0,0,0,1.38021124171161,0,1.04139268515822,0,1.20411998265592,0,0,1.11394335230684,0,0,1.38021124171161,0.698970004336019,0,1.49136169383427,1.50514997831991,1.32221929473392,1.36172783601759,0,1.27875360095283,1.14612803567824,1.50514997831991,1.49136169383427,1.39794000867204,0,0,1.27875360095283,0,1.32221929473392,1.11394335230684,0,1.38021124171161,1.23044892137827,0,1.07918124604762,0,0,0,0,1.38021124171161,1.46239799789896,1.44715803134222,1.30102999566398,1.34242268082221,1.07918124604762,0,1.04139268515822,1.36172783601759,1.47712125471966,0,0
gene 798,1.04139268515822,0,0.778151250383644,0,1.25527250510331,0,0,0,0.903089986991944,0,1,0,0,0,0.845098040014257,0.845098040014257,0,0,0,0,0.903089986991944,0.778151250383644,0,0,1.04139268515822,0,1.07918124604762,0,1.27875360095283,0,0,0,1.39794000867204,1.20411998265592,0,0.845098040014257,0,0,0.954242509439325,1.54406804435028,1.20411998265592,0,1.27875360095283,0,0,0,0.903089986991944,1.14612803567824,0,1.11394335230684,0.301029995663981,1.27875360095283,1.17609125905568,0.954242509439325,0,0,1.41497334797082,0,0,1,1.11394335230684,0,0.477121254719662,1.43136376415899,0,0,0,0,0.602059991327962,0.954242509439325,0,1.11394335230684,0,0.301029995663981,0,0,0,0.602059991327962,0.698970004336019,0.602059991327962,1.11394335230684,0.698970004336019,0.845098040014257,0.954242509439325,0,0.954242509439325,0,0.602059991327962,1.23044892137827,0,1.36172783601759,1,0,0.903089986991944,0.845098040014257,1.04139268515822,0.778151250383644,1.14612803567824,0.477121254719662,0
gene 799,0,0.301029995663981,0.602059991327962,0.477121254719662,0.477121254719662,0.477121254719662,0,0,0.845098040014257,0,0.845098040014257,0,0,0,0,0,0.903089986991944,0.477121254719662,0,0,0.778151250383644,0,0,0.301029995663981,0,0.903089986991944,0.903089986991944,0.477121254719662,0,0.954242509439325,0.301029995663981,0.778151250383644,0,0.602059991327962,0.602059991327962,0.477121254719662,0,0.602059991327962,1.07918124604762,0,0,0.698970004336019,0.477121254719662,0,1.07918124604762,0.602059991327962,0.301029995663981,0.698970004336019,0.903089986991944,0,0,0,0,0.602059991327962,0,0,0,1,0.301029995663981,0,0,0,0.477121254719662,0,0,0.301029995663981,0.602059991327962,0,0.301029995663981,0,0,0,0,0.301029995663981,0.477121254719662,0.903089986991944,0,0,0.602059991327962,0.698970004336019,0.301029995663981,0,0,0,1.20411998265592,0,1.11394335230684,0.845098040014257,0.477121254719662,0.602059991327962,0,0.477121254719662,0,0.477121254719662,0,0,0,0,1,0
gene 800,1.34242268082221,0,1.39794000867204,1.51851393987789,1.50514997831991,0,1.69019608002851,1.51851393987789,0,1.47712125471966,0,1.41497334797082,1.47712125471966,1.30102999566398,1.53147891704226,0,0,0,1.47712125471966,1.53147891704226,1.32221929473392,0,0,1.47712125471966,1.69897000433602,1.51851393987789,1.77085201164214,1.7160033436348,0,0,1.46239799789896,1.54406804435028,0,1.60205999132796,0,1.50514997831991,0,1.43136376415899,0,1.79239168949825,1.5910646070265,0,1.47712125471966,1.50514997831991,0,1.66275783168157,1.11394335230684,1.66275783168157,1.47712125471966,1.51851393987789,1.54406804435028,1.6232492903979,1.63346845557959,0,0,0,0,0,0,1.30102999566398,0,1.38021124171161,1.5910646070265,0,0,1.66275783168157,0,0,1.68124123737559,0,1.85733249643127,0,1.67209785793572,1.36172783601759,1.34242268082221,1.54406804435028,0,1.11394335230684,0,0,1.55630250076729,1.49136169383427,1.81291335664286,1.47712125471966,0,0,1.39794000867204,0,0,1.74036268949424,0,1.43136376415899,0,1.17609125905568,1.80617997398389,1.50514997831991,0,0,0,1.32221929473392
gene 801,0,0.778151250383644,0,0.903089986991944,0.778151250383644,0,0,0,1.07918124604762,0.903089986991944,1.27875360095283,1.32221929473392,1.41497334797082,0,0,0.954242509439325,1.04139268515822,1.07918124604762,0,0,0,0.602059991327962,0,1.25527250510331,0,1.11394335230684,1.32221929473392,0.845098040014257,1.11394335230684,1.36172783601759,0,0,1.30102999566398,0,0,0.954242509439325,0,1.38021124171161,0.954242509439325,1.34242268082221,0,1.07918124604762,1.11394335230684,0,0.845098040014257,0,1.04139268515822,0,0,0.602059991327962,0,0.602059991327962,0,0.903089986991944,0,0.954242509439325,1.17609125905568,0,0,0.954242509439325,1,0,1.07918124604762,0,1.07918124604762,0,0,1.20411998265592,0,1.30102999566398,1.27875360095283,0,0,1.38021124171161,0,0,0,0,0.778151250383644,0,1.23044892137827,0,0,1,0,0,0,1.04139268515822,0,1.17609125905568,0,0,0.602059991327962,1.11394335230684,0.698970004336019,0.903089986991944,1.38021124171161,0,0,0.954242509439325
